app_name,platform,developer,store_category,user_category,version,release_date,is_current,initial_release,release_notes,categories,llm_summary,confidence,source_url,data_quality_note
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,44.4.1,2026-03-24,False,,We've fixed some bugs and updated features to improve your experience on TikTok.,"[""bug_fixes_performance""]",Generic bug fixes and feature updates; no specific changes disclosed,high,https://www.apkmirror.com/apk/tiktok-pte-ltd/tik-tok/tiktok-44-4-1-release/,Historical version from APKMirror (stratified sample of 482 pool; version_type=Stable); release_notes from APKMirror detail page
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,44.4.1,2026-03-24,False,,We've fixed some bugs and updated features to improve your experience on TikTok.,"[""bug_fixes_performance""]",Generic bug fixes and feature updates; no specific changes disclosed,high,https://www.apkmirror.com/apk/tiktok-pte-ltd/tik-tok/tiktok-44-4-1-release/,Historical version from APKMirror (stratified sample of 482 pool; version_type=Stable); release_notes from APKMirror detail page
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,44.4.1,2026-03-24,False,,We've fixed some bugs and updated features to improve your experience on TikTok.,"[""bug_fixes_performance""]",Generic bug fixes and feature updates; no specific changes disclosed,high,https://www.apkmirror.com/apk/tiktok-pte-ltd/tik-tok/tiktok-44-4-1-release/,Historical version from APKMirror (stratified sample of 482 pool; version_type=Stable); release_notes from APKMirror detail page
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,44.4.1,2026-03-24,False,,We've fixed some bugs and updated features to improve your experience on TikTok.,"[""bug_fixes_performance""]",Generic bug fixes and feature updates; no specific changes disclosed,high,https://www.apkmirror.com/apk/tiktok-pte-ltd/tik-tok/tiktok-44-4-1-release/,Historical version from APKMirror (stratified sample of 482 pool; version_type=Stable); release_notes from APKMirror detail page
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,44.2.2,2026-03-24,False,,Easily add a sound to your video.,"[""new_product_feature""]",Added feature to easily add sound to videos,high,https://www.apkmirror.com/apk/tiktok-pte-ltd/tik-tok/tiktok-44-2-2-2-release/,Historical version from APKMirror (stratified sample of 482 pool; version_type=Stable); release_notes from APKMirror detail page
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,44.5.1,2026-04-03,False,,Sharing your favorite TikTok content with friends is now a lot easier.,"[""new_product_feature""]",Simplified sharing of TikTok content with friends,high,https://www.apkmirror.com/apk/tiktok-pte-ltd/tik-tok/tiktok-44-5-1-2-release/,Historical version from APKMirror (stratified sample of 482 pool; version_type=Stable); release_notes from APKMirror detail page
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,44.6.2,2026-04-04,False,,Easily post videos and photos on TikTok with bug fixes and performance improvements.,"[""bug_fixes_performance""]",Bug fixes and performance improvements for posting videos and photos,high,https://www.apkmirror.com/apk/tiktok-pte-ltd/tik-tok/tiktok-44-6-2-2-release/,Historical version from APKMirror (stratified sample of 482 pool; version_type=Stable); release_notes from APKMirror detail page
TikTok,Android,TikTok Pte. Ltd.,Social,Social Media,Varies with device,2026-04-30,True,,Squashed bugs for better experience.,"[""bug_fixes_performance""]",Generic bug fixes; no specific changes disclosed,high,https://play.google.com/store/apps/details?id=com.zhiliaoapp.musically,Current version retrieved from google-play-scraper; release_notes backfilled from Google Play web page
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,15.3.0,2014-04-01,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20200320214910/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20200320)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,16.0.0,2014-04-01,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20200519013448/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20200519)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,17.2.0,2014-04-01,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20200810120122/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20200810)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,18.3.0,2014-04-01,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20210107164950/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20210107)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,19.0.0,2014-04-01,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20210417212716/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20210417)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,11.6.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20190613013151/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20190613)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,12.1.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20190716084654/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20190716)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,12.6.1,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20190820230840/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20190820)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,22.5.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20220104002510/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20220104)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,23.8.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20220401074021/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20220401)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,25.1.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20220708233720/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20220708)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,28.2.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20230223181725/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20230223)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,29.2.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20230428023302/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20230428)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,29.3.0,2014-04-02,False,2014-04-02T22:44:45Z,,"[""unavailable""]",Release notes not available for this version,high,https://web.archive.org/web/20230509053348/https://apps.apple.com/us/app/id835599320,Historical snapshot from Wayback Machine (20230509)
TikTok,iOS,TikTok Ltd.,Entertainment,Social Media,45.0.0,2026-05-06,True,2014-04-02T22:44:45Z,Squashed bugs for better experience.,"[""bug_fixes_performance""]",Generic bug fixes; no specific changes disclosed,high,https://itunes.apple.com/lookup?id=835599320,Current version retrieved from iTunes Lookup API
Uber,Android,"Uber Technologies, Inc.",Maps & Navigation,Transportation,4.629.10001,2026-05-01,True,,We update the Uber app as often as possible to help make it faster and more reliable for you. This version includes several bug fixes and performance improvements. Love the app? Rate us! Your feedback helps us to improve the Uber app. Have a question? Tap Help in the Uber app or visit help.uber.com.,"[""bug_fixes_performance""]",Generic bug fixes and performance improvements; no specific changes disclosed,high,https://play.google.com/store/apps/details?id=com.ubercab,Current version retrieved from google-play-scraper; release_notes backfilled from Google Play web page
Uber,iOS,"Uber Technologies, Inc.",Travel,Transportation,3.720.10000,2026-05-04,True,2010-05-21T03:11:23Z,"We update the Uber app as often as possible to make it faster and more reliable for you. Here are a couple of the enhancements you'll find in the latest update:

- Updates to improve localization across the app
- Various bug fixes & improvements
  
Love the app? Rate us! Your feedback keeps the Uber engine running.
Have a question? Tap Help in the Uber app or visit help.uber.com.","[""bug_fixes_performance""]",Localization updates and bug fixes; no specific changes disclosed,high,https://itunes.apple.com/lookup?id=368677368,Current version retrieved from iTunes Lookup API. iOS historical versions unavailable: Wayback Machine CDX returned 503/SSL errors during collection.
